networksteps,algo,score,env
85447,DQNEWC,-0.32368421052631585,Pathfinding8
85455,DQNEWC,-0.4888888888888889,Pathfinding8
85459,DQNEWC,-0.11944444444444441,Pathfinding8
85468,DQNEWC,-0.5333333333333333,Pathfinding8
85482,DQNEWC,-0.4044444444444445,Pathfinding8
85484,DQNEWC,-0.5555555555555556,Pathfinding8
85498,DQNEWC,-0.4255555555555556,Pathfinding8
85507,DQNEWC,-0.30666666666666664,Pathfinding8
85512,DQNEWC,-0.08148148148148146,Pathfinding8
85531,DQNEWC,-0.2916666666666667,Pathfinding8
85535,DQNEWC,-0.6033333333333334,Pathfinding8
85537,DQNEWC,-0.22777777777777775,Pathfinding8
85545,DQNEWC,-0.5185185185185185,Pathfinding8
85563,DQNEWC,-0.3912280701754386,Pathfinding8
85575,DQNEWC,-0.4410256410256411,Pathfinding8
85594,DQNEWC,-0.37333333333333335,Pathfinding8
85619,DQNEWC,-0.31538461538461543,Pathfinding8
85631,DQNEWC,-0.5166666666666666,Pathfinding8
85643,DQNEWC,-0.4423076923076924,Pathfinding8
85651,DQNEWC,-0.6666666666666666,Pathfinding8
85667,DQNEWC,-0.4745098039215686,Pathfinding8
85679,DQNEWC,-0.5410256410256411,Pathfinding8
85688,DQNEWC,-0.5716666666666667,Pathfinding8
85699,DQNEWC,-0.4222222222222222,Pathfinding8
85710,DQNEWC,-0.5305555555555556,Pathfinding8
85712,DQNEWC,-0.8888888888888888,Pathfinding8
85728,DQNEWC,-0.5303921568627451,Pathfinding8
85732,DQNEWC,-0.6033333333333334,Pathfinding8
85744,DQNEWC,-0.5666666666666667,Pathfinding8
85749,DQNEWC,-0.44722222222222224,Pathfinding8
85775,DQNEWC,-0.41234567901234576,Pathfinding8
85783,DQNEWC,-0.44999999999999996,Pathfinding8
85802,DQNEWC,-0.33916666666666667,Pathfinding8
85806,DQNEWC,-0.8033333333333333,Pathfinding8
85815,DQNEWC,-0.4716666666666666,Pathfinding8
85829,DQNEWC,-0.3822222222222222,Pathfinding8
85837,DQNEWC,-0.5555555555555556,Pathfinding8
85865,DQNEWC,-0.4982758620689656,Pathfinding8
85879,DQNEWC,-0.5155555555555557,Pathfinding8
85890,DQNEWC,-0.5597222222222222,Pathfinding8
85899,DQNEWC,-0.635,Pathfinding8
85910,DQNEWC,-0.48055555555555546,Pathfinding8
85931,DQNEWC,-0.36893939393939396,Pathfinding8
85947,DQNEWC,-0.5107843137254902,Pathfinding8
85968,DQNEWC,-0.4583333333333333,Pathfinding8
85979,DQNEWC,-0.3680555555555556,Pathfinding8
85980,DQNEWC,-0.5,Pathfinding8
85988,DQNEWC,-0.5592592592592592,Pathfinding8
85999,DQNEWC,-0.4513888888888889,Pathfinding8
86010,DQNEWC,-0.4208333333333334,Pathfinding8
86022,DQNEWC,-0.5641025641025641,Pathfinding8
86033,DQNEWC,-0.5347222222222222,Pathfinding8
86051,DQNEWC,-0.37543859649122807,Pathfinding8
86056,DQNEWC,-0.6138888888888889,Pathfinding8
86070,DQNEWC,-0.4255555555555556,Pathfinding8
86089,DQNEWC,-0.4691666666666667,Pathfinding8
86115,DQNEWC,-0.4141975308641976,Pathfinding8
86120,DQNEWC,-0.08148148148148146,Pathfinding8
86128,DQNEWC,-0.5944444444444444,Pathfinding8
86139,DQNEWC,-0.4222222222222222,Pathfinding8
86144,DQNEWC,-0.5555555555555556,Pathfinding8
86158,DQNEWC,-0.45,Pathfinding8
86167,DQNEWC,-0.33999999999999997,Pathfinding8
86171,DQNEWC,-0.5333333333333333,Pathfinding8
86189,DQNEWC,-0.44298245614035087,Pathfinding8
86205,DQNEWC,-0.3225490196078431,Pathfinding8
86207,DQNEWC,-0.5555555555555556,Pathfinding8
86216,DQNEWC,-0.5066666666666666,Pathfinding8
86228,DQNEWC,-0.41794871794871785,Pathfinding8
86240,DQNEWC,-0.3679487179487179,Pathfinding8
86258,DQNEWC,-0.4096491228070175,Pathfinding8
86269,DQNEWC,-0.47638888888888886,Pathfinding8
86280,DQNEWC,-0.476388888888889,Pathfinding8
86285,DQNEWC,-0.5055555555555555,Pathfinding8
86296,DQNEWC,-0.5055555555555555,Pathfinding8
86315,DQNEWC,-0.4383333333333333,Pathfinding8
